id,run_id,symbol,direction,conviction,rationale,catalyst,horizon,created_at
335,2026-06-30T07:56:02.123394+00:00,SOL/USD,LONG,0.65,"SOL is the only asset showing positive momentum across both 5d (+3.1%) and 10d (+2.3%) timeframes, demonstrating relative strength during market-wide fear. Outperformance vs BTC/ETH decline is notable. Positive price trend + extreme fear environment = potential alt-season rotation setup or stronger underlying technicals.",Relative outperformance; positive momentum divergence; potential alt rotation in extreme fear,swing,2026-06-30T07:56:07.995772+00:00
336,2026-06-30T07:56:02.123394+00:00,ETH/USD,LONG,0.58,"ETH shows resilience with +0.9% over 5d despite -6.8% over 10d, indicating recent stabilization. Extreme Fear backdrop creates contrarian long opportunity. However, longer-term weakness (-6.8%) and lack of positive divergence (vs SOL) limits conviction. Moderate setup dependent on capitulation confirmation.",Extreme Fear contrarian signal; recent price stabilization; potential support hold,swing,2026-06-30T07:56:07.995772+00:00
337,2026-06-30T08:01:14.873487+00:00,BTC/USD,LONG,0.72,"Extreme Fear (15/100) represents historically contrarian long signal at potential capitulation. 10-day decline of -6.0% has likely triggered forced liquidations. While near-term momentum is negative, oversold conditions combined with fear extremes suggest mean reversion setup. Bid-ask spread tight (46.11 wide) indicates healthy liquidity for entry.",Capitulation washout; potential short covering rally on fear reversal; technical bounce from oversold conditions,swing,2026-06-30T08:01:21.093050+00:00
338,2026-06-30T08:01:14.873487+00:00,SOL/USD,LONG,0.64,"SOL is the only asset with positive 5d (+3.1%) and 10d (+2.3%) momentum, demonstrating relative strength while broader market declines. Decoupling from BTC/ETH weakness suggests selective buying pressure. Current price structure shows resilience; bid-ask spread (0.31) is proportionally tight.",Relative outperformance in bear market; potential risk-on reallocation into high-beta alts; momentum continuation,swing,2026-06-30T08:01:21.093050+00:00
339,2026-06-30T08:01:14.873487+00:00,ETH/USD,LONG,0.58,"ETH 10-day decline (-6.8%) aligns with BTC, placing it in oversold zone consistent with extreme fear environment. 5-day +0.9% shows early stabilization. Tight bid-ask (1.24 spread) supports entry. Conviction is moderate due to lack of clear positive divergence versus BTC, but fear extremes warrant long bias.",Mean reversion from fear extremes; DeFi volume recovery potential; correlated bounce with BTC,swing,2026-06-30T08:01:21.093050+00:00
340,2026-06-30T08:06:28.950272+00:00,BTC/USD,LONG,0.72,Extreme Fear (15/100) represents historically contrarian capitulation signal. BTC down 6% in 10d but bid-ask spread tight (59400/59435) suggests institutional accumulation at support. Price near psychological level; oversold conditions typically precede relief rallies in crypto volatility regimes.,Fear & Greed mean reversion; potential short covering; macro risk-off stabilization,swing,2026-06-30T08:06:35.096189+00:00
341,2026-06-30T08:06:28.950272+00:00,SOL/USD,LONG,0.68,SOL outperforming both BTC (-6% 10d) and ETH (-6.7% 10d) with +2.4% 10d and +3.2% 5d gains despite market-wide extreme fear. Relative strength in oversold macro environment signals discriminating accumulation in altcoin ecosystem. Bid-ask (73.86/74.16) shows healthy flow.,Relative outperformance continuation; institutional interest in L1 alternatives during risk-off,swing,2026-06-30T08:06:35.096189+00:00
342,2026-06-30T08:06:28.950272+00:00,ETH/USD,LONG,0.54,"ETH at -6.7% 10d aligns with capitulation pressure, but +1.0% 5d suggests early stabilization within broader downtrend. Extreme Fear context offers reversal potential. However, relative underperformance vs. SOL and marginal 5d recovery limit conviction. Moderate risk/reward at current levels.",Fear index mean reversion; BTC recovery spillover; DeFi activity recovery,swing,2026-06-30T08:06:35.096189+00:00
343,2026-06-30T08:11:41.851548+00:00,BTC/USD,LONG,0.68,Extreme Fear (15/100) represents historically contrarian capitulation signal. BTC down only -1.0% over 5d despite -6.1% over 10d suggests stabilization and potential mean reversion. Price structure near 59414 shows support holding above recent lows. Oversold conditions (implied RSI likely <35) combined with fear extremes create asymmetric risk/reward for long entry.,Capitulation bottom formation; potential reversal on fear mean reversion; technical support holding,swing,2026-06-30T08:11:48.409741+00:00
344,2026-06-30T08:11:41.851548+00:00,SOL/USD,LONG,0.62,"SOL is only asset showing positive momentum across both 5d (+3.0%) and 10d (+2.2%) timeframes, demonstrating relative strength during market-wide fear. Outperforming BTC and ETH suggests selective buying or lower correlation liquidations. Positive price trend diverges from Fear & Greed bearishness, indicating conviction buyers in select altcoins.",Relative strength outperformance; potential institutional reallocation to lower-cap alts; momentum continuation,swing,2026-06-30T08:11:48.409741+00:00
345,2026-06-30T08:11:41.851548+00:00,ETH/USD,LONG,0.54,"ETH flat on 5d (+0.9%) despite -6.8% over 10d suggests recent stabilization and potential bottom formation similar to BTC. While down more than BTC over 10d, the smaller recent drawdown implies consolidation. Extreme fear backdrop provides contrarian long bias, though ETH's -6.8% 10d performance is weaker than BTC's relative hold.",Stabilization after 10d decline; extreme fear mean reversion; 5d consolidation pattern,swing,2026-06-30T08:11:48.409741+00:00
346,2026-06-30T08:16:55.289266+00:00,BTC/USD,LONG,0.72,"Extreme Fear (15/100) represents historically contrarian long signal at capitulation levels. 10-day -6.2% drawdown combined with Fear & Greed extreme reading suggests oversold conditions. BTC typically rebounds sharply from <20 Fear readings. Bid/ask spread tight (59301–59359), indicating liquidity support.",Contrarian capitulation bounce; potential capitulation flush followed by institutional accumulation,swing,2026-06-30T08:17:01.253034+00:00
347,2026-06-30T08:16:55.289266+00:00,SOL/USD,LONG,0.68,Relative outperformer with +2.8% 5-day and +2.0% 10-day gains despite market-wide extreme fear. Positive price momentum divergence vs. BTC/ETH suggests selective strength. SOL maintaining uptrend while broader market capitulates indicates technical resilience and potential alpha.,Momentum divergence; potential safe-haven rotation within crypto; ecosystem strength relative to macro headwinds,swing,2026-06-30T08:17:01.253034+00:00
348,2026-06-30T08:16:55.289266+00:00,ETH/USD,LONG,0.55,"ETH near support with -7.1% 10-day decline in extreme fear environment. Moderate outperformance vs. BTC 5-day (+0.6% vs -1.2%) suggests accumulation. However, conviction moderate due to lack of strong technical confirmation signal (RSI/MACD data unavailable). Paired with BTC long thesis for hedge diversification.",Extreme fear capitulation spillover; potential ETH/BTC relative strength recovery,swing,2026-06-30T08:17:01.253034+00:00
349,2026-06-30T08:22:08.138253+00:00,BTC/USD,LONG,0.72,Extreme Fear (15/100) is historically a contrarian long signal indicating capitulation. BTC down 6.3% over 10d but still above key support zones. RSI likely oversold (<35) at these levels. Bid/ask spread tight (59261.92/59318.686) suggests institutional accumulation. 10-day weakness coupled with extreme sentiment creates asymmetric risk/reward for mean reversion.,Fear gauge capitulation reversal; potential forced liquidations exhaustion; macro risk-off may be pricing in worst case,swing,2026-06-30T08:22:14.645216+00:00
350,2026-06-30T08:22:08.138253+00:00,SOL/USD,LONG,0.68,"SOL is the only asset with positive 5d (+2.9%) and 10d (+2.1%) performance, showing relative strength during market stress. Outperformance during extreme fear suggests smart money rotating into SOL narrative. Close bid/ask (73.7306/74.018) indicates healthy liquidity. Risk/reward favors continuation as contrarian positioning builds.",Relative outperformance in fear regime; potential flight-to-perceived-value within altcoins; accumulation signal,swing,2026-06-30T08:22:14.645216+00:00
351,2026-06-30T08:22:08.138253+00:00,ETH/USD,LONG,0.58,"ETH shows minor 5d resilience (+0.7%) despite 10d decline (-7.0%), suggesting stabilization. Extreme Fear backdrop and oversold technicals (RSI likely <35) support bounce thesis. However, conviction is moderate due to lack of positive momentum catalyst and ETH lagging BTC in relative strength recovery signals.",Oversold technical bounce from Fear capitulation; potential macro de-escalation,intraday,2026-06-30T08:22:14.645216+00:00
352,2026-06-30T08:27:21.365803+00:00,BTC/USD,LONG,0.72,"Extreme Fear (15/100) represents historical capitulation zone with strong contrarian signal. 10d decline of -6.3% has likely triggered forced liquidations and weak-hand selling. Price holding above 59255 bid suggests institutional support. RSI likely oversold (<35) after sustained drawdown, setting up mean-reversion setup. Bid-ask spread tight, indicating liquidity.",Fear capitulation reversal; potential stop-loss cascade below 59k triggering short-covering rally; macro risk-off sentiment exhaustion,swing,2026-06-30T08:27:28.566450+00:00
353,2026-06-30T08:27:21.365803+00:00,SOL/USD,LONG,0.68,"SOL only positive performer across all timeframes (+2.9% 5d, +2.1% 10d) while BTC/ETH declining—indicates relative strength and institutional rotation into alternative beta. Even in Extreme Fear, relative momentum positive suggests conviction buying. Altseason leading indicators often precede major recoveries. Bid-ask tight (73.71-74.03), healthy liquidity.","Flight-to-value from BTC into SOL ecosystem; ecosystem narrative (Firedancer, developer activity) outweighing macro headwinds; potential hedge demand",swing,2026-06-30T08:27:28.566450+00:00
354,2026-06-30T08:27:21.365803+00:00,ETH/USD,LONG,0.58,"ETH showing technical resilience vs BTC: -6.9% 10d decline is less severe than BTC's -6.3% (smaller percentage drop despite absolute price pressure). 5d positive (+0.7%) while in Extreme Fear suggests institutional accumulation. Ethereum futures basis likely negative (contango compression), creating attractive entry for derivatives traders. Moderate oversold expected.",Relative outperformance to BTC; potential Shanghai/Dencun narrative recycle if market stabilizes; DeFi liquidation cascade complete,swing,2026-06-30T08:27:28.566450+00:00
355,2026-06-30T08:32:35.482285+00:00,BTC/USD,LONG,0.72,Extreme Fear (15/100) represents historic capitulation signal with strong contrarian bias. 10-day decline of -6.2% has likely exhausted weak hands. RSI expected in oversold territory (<35) after recent selloff. Price near round support (59300) with tight bid/ask spread suggests institutional accumulation zone.,Fear index capitulation reversal; potential Fed dovish pivot signals; technical bounce from oversold RSI; institutional buy-side demand at support,swing,2026-06-30T08:32:42.939088+00:00
356,2026-06-30T08:32:35.482285+00:00,SOL/USD,LONG,0.68,"Only asset with positive 5d (+2.8%) and 10d (+2.0%) momentum despite market-wide extreme fear. Relative strength during selloff indicates accumulation by smart money. SOL's 73.84 shows stability vs BTC/ETH declines, suggesting defensive positioning or selective inflow. Tight spread indicates healthy liquidity.",Divergent strength in altseason rotation; potential SOL ecosystem news; technical breakout above 75 resistance; risk-on reversal favors faster-recovering alts,swing,2026-06-30T08:32:42.939088+00:00
357,2026-06-30T08:32:35.482285+00:00,ETH/USD,LONG,0.58,"ETH +0.6% (5d) while BTC -1.2% shows relative outperformance and divergence. Larger -7.0% (10d) drawdown suggests oversold condition with recovery potential. Fear index extreme creates asymmetric risk/reward for Ethereum's upcoming catalyst (Shanghai staking, network upgrades). Mid-consolidation at 1585 near technical support.",Extreme fear mean reversion; DeFi/staking flow catalysts; BTC bounce co-movement with higher beta upside; MACD potential bullish crossover from oversold,swing,2026-06-30T08:32:42.939088+00:00
358,2026-06-30T08:37:49.374298+00:00,BTC/USD,LONG,0.72,"Extreme Fear (15/100) represents historical capitulation levels with strong contrarian long bias. 10-day -6.5% drawdown paired with extreme fear suggests oversold conditions. Typical RSI behavior in fear regimes points to mean reversion potential. Bid-ask spread tight (51 bp), supporting entry execution.",Fear capitulation reversal; technical bounce off -6.5% 10d decline; potential macro relief catalyst,swing,2026-06-30T08:37:55.382725+00:00
